Name,Type,Country,Code,Latitude,Longitude,Radius
Penza,Region,Russia,RU,53.14335057145601,45.54977743477087,96
Perm',Territory,Russia,RU,57.908215113296,55.21958335563084,205
Perm',Territory,Russia,RU,59.807972058589456,55.414247960312345,205
Primor'ye,Territory,Russia,RU,45.09237670646033,134.46694896879052,320
Pskov,Region,Russia,RU,56.67759164724715,29.306768765114604,122
Pskov,Region,Russia,RU,57.88845924669437,29.373201735021045,122
Rostov,Region,Russia,RU,47.893619272420835,41.165279503312526,220
Ryazan',Region,Russia,RU,54.303359612635234,40.33236321750279,113
Ryazan',Region,Russia,RU,54.303359612635234,40.99970236477308,113
Sakhalin,Region,Russia,RU,47.63246693578577,147.81391490992013,496
Sakhalin,Region,Russia,RU,49.76236875386515,148.09988475290447,496
Sakha,Republic,Russia,RU,59.68806316022832,114.4273575421369,500
Sakha,Republic,Russia,RU,59.09421120184383,132.00044933911883,500
Sakha,Republic,Russia,RU,58.513937311033054,149.27693413849352,500
Sakha,Republic,Russia,RU,68.50968666778658,117.83039286784187,500
Sakha,Republic,Russia,RU,67.63829586219171,141.74280355755386,500
Sakha,Republic,Russia,RU,68.50968666778658,150.46605488606482,500
Sakha,Republic,Russia,RU,63.66317951121002,128.08508054984537,250.0
Sakha,Republic,Russia,RU,63.8019489348152,141.23325211259183,250.0
Sakha,Republic,Russia,RU,71.7348187220415,119.94855883104415,500
Sakha,Republic,Russia,RU,71.7348187220415,148.34788892286255,500
Sakha,Republic,Russia,RU,70.12225269491404,133.08914089535222,250.0
Samara,Region,Russia,RU,53.10483919345046,50.188383907122315,148
Saratov,Region,Russia,RU,51.29554995437789,44.96838246544925,169
Saratov,Region,Russia,RU,51.29554995437789,48.43942774573257,169
Smolensk,Region,Russia,RU,54.69409695924659,33.008866748587465,145
Stavropol',Territory,Russia,RU,44.91123081976637,42.67628528797281,145
Stavropol',Territory,Russia,RU,44.91123081976637,43.8731303004063,145
Sverdlovsk,Region,Russia,RU,57.33112957573913,61.860573870673534,25
Sverdlovsk,Region,Russia,RU,56.5724076237077,61.76647790317013,44
Sverdlovsk,Region,Russia,RU,57.28312434342771,61.78002812170358,44
Sverdlovsk,Region,Russia,RU,58.12869718179196,61.235984257751824,235
Sverdlovsk,Region,Russia,RU,59.79897935711394,61.43367641804807,235
Tambov,Region,Russia,RU,52.54021314656137,41.605092225778314,109
Tambov,Region,Russia,RU,52.801098996543146,41.61463947843093,109
Tatarstan,Republic,Russia,RU,55.354555452101664,49.629246186415465,149
Tatarstan,Republic,Russia,RU,55.354555452101664,51.85570864756928,149
Tomsk,Region,Russia,RU,58.23943558306938,80.11465666473129,298
Tomsk,Region,Russia,RU,58.23943558306938,84.30682160675347,298
Tula,Region,Russia,RU,53.83292730923544,37.429672798924855,99
Tuva,Republic,Russia,RU,51.71104813049555,92.0154393819294,223
Tuva,Republic,Russia,RU,51.71104813049555,95.9932657572309,223
Tver',Region,Russia,RU,57.17869402970069,33.82800156360589,182
Tver',Region,Russia,RU,57.17869402970069,35.36467498058379,182
Tyumen',Region,Russia,RU,57.464737678650614,69.36153446065386,269
Tyumen',Region,Russia,RU,57.464737678650614,70.72026027811602,269
Udmurt,Republic,Russia,RU,56.73605604508646,52.69319305963033,97
Udmurt,Republic,Russia,RU,57.6627101640995,52.73329010066083,97
Ul'yanovsk,Region,Russia,RU,53.71521937248604,47.83304441835381,131
Vladimir,Region,Russia,RU,55.946035388897776,39.841598676478064,95
Vladimir,Region,Russia,RU,55.946035388897776,41.41293318387358,95
Volgograd,Region,Russia,RU,49.28994386862409,44.23416642072746,215
Vologda,Region,Russia,RU,60.02312576892876,37.91130532770161,175
Vologda,Region,Russia,RU,60.02312576892876,43.99924002141984,175
Voronezh,Region,Russia,RU,50.81384221676352,40.226698051754994,142
Voronezh,Region,Russia,RU,50.81384221676352,40.93959223144847,142
Yamal-Nenets,Autonomous Province,Russia,RU,65.34249158428086,70.16574813434086,377
Yamal-Nenets,Autonomous Province,Russia,RU,69.86936530067364,71.89896031574918,377
Yaroslavl',Region,Russia,RU,57.513000339097985,39.21257492930445,111
Yaroslavl',Region,Russia,RU,57.94981870900521,39.23502636210719,111
Yevrey,Autonomous Region,Russia,RU,48.56628814667501,131.90470772058643,102
Yevrey,Autonomous Region,Russia,RU,48.56628814667501,133.52418632238255,102
Zabaykal'ye,Territory,Russia,RU,52.75676298175107,113.92034679029166,420
Zabaykal'ye,Territory,Russia,RU,54.477920524025876,114.18000721283508,420
