OBJECTID,UID,ID_0,ISO,NAME_0,ID_1,NAME_1,VARNAME_1,NL_NAME_1,HASC_1,CCN_1,CCA_1,TYPE_1,ENGTYPE_1,VALIDFR_1,VALIDTO_1,REMARKS_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CCN_2,CCA_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,ID_3,NAME_3,VARNAME_3,NL_NAME_3,HASC_3,CCN_3,CCA_3,TYPE_3,ENGTYPE_3,VALIDFR_3,VALIDTO_3,REMARKS_3,ID_4,NAME_4,VARNAME_4,CCN_4,CCA_4,TYPE_4,ENGTYPE_4,VALIDFR_4,VALIDTO_4,REMARKS_4,ID_5,NAME_5,CCN_5,CCA_5,TYPE_5,ENGTYPE_5,REGION,VARREGION,Shape_Leng,Shape_Area
114651,114651.0,118,KEN,Kenya,42,Trans Nzoia,,,KE.TN,26,,County,County,2013-03-27,Current,,266,?4,,,,0,,Constituency,Constituency,2013-03-27,,,1285,?4,,,,0,,Ward,Ward,2013-03-27,Current,,0,,,0,,,,,,,0,,0,,,,,,0.586633337767,0.0123992945087
114676,114676.0,118,KEN,Kenya,43,Turkana,,,KE.TU,23,,County,County,2013-03-27,Current,,272,?2,,,,0,,Constituency,Constituency,2013-03-27,,,1310,?2,,,,0,,Ward,Ward,2013-03-27,Current,,0,,,0,,,,,,,0,,0,,,,,,3.65949557512,0.259809157894
114706,114706.0,118,KEN,Kenya,44,Uasin Gishu,,,KE.UG,27,,County,County,2013-03-27,Current,,279,Ainabkoi,,,,144,,Constituency,Constituency,2013-03-27,,,1340,Ainabkoi/Olare,,,,721,,Ward,Ward,2013-03-27,Current,,0,,,0,,,,,,,0,,0,,,,,,1.03030556479,0.0198339745886
114736,114736.0,118,KEN,Kenya,45,Vihiga,,,KE.VI,38,,County,County,2013-03-27,Current,,285,Emuhaya,,,,215,,Constituency,Constituency,2013-03-27,,,1370,Central Bunyore,,,,1074,,Ward,Ward,2013-03-27,Current,,0,,,0,,,,,,,0,,0,,,,,,0.303482022715,0.00228971154446
114761,114761.0,118,KEN,Kenya,46,Wajir,,,KE.WJ,8,,County,County,2013-03-27,Current,,290,Eldas,,,,37,,Constituency,Constituency,2013-03-27,,,1395,Della,,,,181,,Ward,Ward,2013-03-27,Current,,0,,,0,,,,,,,0,,0,,,,,,1.52105614018,0.0825960421125
114791,114791.0,118,KEN,Kenya,47,West Pokot,,,KE.WP,24,,County,County,2013-03-27,Current,,296,?3,,,,0,,Constituency,Constituency,2013-03-27,,,1425,?3,,,,0,,Ward,Ward,2013-03-27,Current,,0,,,0,,,,,,,0,,0,,,,,,0.981243394888,0.0245799474192
114813,114813.0,119,KIR,Kiribati,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,19.6240266854,0.0823105277727
114814,114814.0,120,XKO,Kosovo,1,Đakovica,,,,0,,Okrug,District,Unknown,Present,,1,Đakovica,Gjakova|Gjakovë,Ђаковица,,0,,Opštine,Town|Municipal,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.28512714896,0.0548073627178
114817,114817.0,120,XKO,Kosovo,2,Gnjilane,,,,0,,Okrug,District,Unknown,Present,,4,Gnjilane,Gjilani|Gjilan,Гњилане,,0,,Opštine,Town|Municipal,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.45097568897,0.0556488423681
114820,114820.0,120,XKO,Kosovo,3,Kosovska Mitrovica,,,RS.KM,0,,Okrug,District,Unknown,Present,,7,Kosovska Mitrovica,Mitrovica|Mitrovicë,Косовска Митровица,,0,,Opštine,Town|Municipal,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.21039251399,0.0388379636825
114826,114826.0,120,XKO,Kosovo,4,Pećki,Peć,Пећки,RS.PE,0,,Okrug,District,Unknown,Present,,13,Istok,Istog|Burimi,Исток,,0,,Opštine,Town|Municipal,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.944582948323,0.0505919866555
114829,114829.0,120,XKO,Kosovo,5,Pristina,,,,0,,Okrug,District,Unknown,Present,,16,Glogovac,Gllogovc|Drenasi,Глоговац,,0,,Opštine,Town|Municipal,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.857513780523,0.0300716966085
114836,114836.0,120,XKO,Kosovo,6,Prizren,,,RS.PZ,0,,Okrug,District,Unknown,Present,,23,Dragaš,Dragash|Sharri,Драгаш,,0,,Opštine,Town|Municipal,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.113378255,0.0403453569197
114840,114840.0,120,XKO,Kosovo,7,Uroševac,,,,0,,Okrug,District,Unknown,Present,,29,Kačanik,Kaçanik|Kaçaniku,Качаник,,0,,Opštine,Town|Municipal,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.01742939672,0.0369423980701
114844,114844.0,121,KWT,Kuwait,1,Al Ahmadi,,الاحمدي,KW.AH,0,,Muhafazah,Province,1946,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.73556361963,0.426834040911
114845,114845.0,121,KWT,Kuwait,2,Al Farwaniyah,Farwaniya,الفروانية‎,KW.FA,0,,Muhafazah,Province,1988,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.57322674287,0.0202097036781
114846,114846.0,121,KWT,Kuwait,3,Al Jahrah,Jahra,الجهراء,KW.JA,0,,Muhafazah,Province,1979,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,11.2139778099,1.15248565407
114847,114847.0,121,KWT,Kuwait,4,Al Kuwayt,"Al Asimah, Capital, Kuwait",العاصمه,KW.KU,0,,Muhafazah,Province,1979,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.587364064008,0.00429030588202
114848,114848.0,121,KWT,Kuwait,5,Hawalli,"Hawali, Howali",حولي,KW.HW,0,,Muhafazah,Province,1979,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.419427342611,0.00506606284762
114849,114849.0,121,KWT,Kuwait,6,Mubarak Al-Kabeer,,مبارك الكبير,KW.MU,0,,Muhafazah,Province,2000,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.381903449135,0.00672799886888
114850,114850.0,122,KGZ,Kyrgyzstan,1,Batken,,,KG.BA,0,,Oblast,Province,Unknown,Unknown,,1,Batken,,,KG.BA.BT,0,,Rayon,District,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,6.13038227209,0.624826197716
114853,114853.0,122,KGZ,Kyrgyzstan,2,Biškek,Bishkek,,KG.GB,0,,Shaar,City,Unknown,Unknown,,4,Biškek,,,KG.GB.GB,0,,Shaar,City,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.891394687698,0.0213132628123
114854,114854.0,122,KGZ,Kyrgyzstan,3,Chüy,,,KG.CU,0,,Oblast,Province,Unknown,Unknown,,5,Alamüdün,,,KG.CU.AM,0,,Rayon,District,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.08161716301,0.156480631675
114862,114862.0,122,KGZ,Kyrgyzstan,4,Jalal-Abad,Djalal-Abad|Dzhalal-Abadskaya Oblast'|Žalal-Abad,,KG.DA,0,,Oblast,Province,Unknown,Unknown,,13,Aksyi,,,KG.DA.AK,0,,Rayon,District,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.84910515241,0.487109021022
114870,114870.0,122,KGZ,Kyrgyzstan,5,Naryn,Tien-Shanskaya Oblast'|Tyan'-Shan',,KG.NA,0,,Oblast,Province,Unknown,Unknown,,21,Ak-Talaa,,,KG.NA.AT,0,,Rayon,District,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.45835940345,0.697096467658
114876,114876.0,122,KGZ,Kyrgyzstan,6,Osh (city),,,KG.OS,0,,Shaar,City,Unknown,Unknown,,27,Osh,,,KG.OS.OS,0,,Shaar,City,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.497772422605,0.00639257408329
114877,114877.0,122,KGZ,Kyrgyzstan,7,Osh,,,KG.OS,0,,Oblast,Province,Unknown,Unknown,,28,Alai,,,KG.OS.AL,0,,Rayon,District,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.93477864025,0.796480561097
114884,114884.0,122,KGZ,Kyrgyzstan,8,Talas,,,KG.TL,0,,Oblast,Province,Unknown,Unknown,,35,Bakai-Ata,,,KG.TL.BA,0,,Rayon,District,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.81845018693,0.291777489809
114888,114888.0,122,KGZ,Kyrgyzstan,9,Ysyk-Köl,Issyk-Kul|Issyk-Kul'skaya Oblast',,KG.YK,0,,Oblast,Province,Unknown,Unknown,,39,Ak-Suu,,,KG.YK.AS,0,,Rayon,District,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,6.04155753714,1.06966454818
114894,114894.0,123,LAO,Laos,1,Attapu,Attopu|Atpu|Attapeu|Attopeu|Muang Mai,,LA.AT,0,,Khoueng,Province,Unknown,Present,,1,Phouvong,,,LA.AT.PH,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.97487280942,0.264732439558
114899,114899.0,123,LAO,Laos,2,Bokeo,,,LA.BK,0,,Khoueng,Province,1983,Present,split from Louang Namtha,6,Houixai,"Houay Xay|Huaixai, Huoixai",,LA.BK.HO,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.93848732658,0.153999482027
114905,114905.0,123,LAO,Laos,3,Bolikhamxai,Bolikhamsai|Bolikhamxay|Borikhamzay|Borikane|Borikhan|Borikhane,,LA.BL,0,,Khoueng,Province,1983,Present,,12,Bolikhanh,Bo lykhanh,,LA.BL.BO,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.79060475891,0.166894506008
114911,114911.0,123,LAO,Laos,4,Champasak,Bassac|Champassack|Champassak|Champassac|Khong|Pakse,,LA.CH,0,,Khoueng,Province,Unknown,Present,,18,Bachiangchaleunsook,Batiengchaleunsouk,,LA.CH.BA,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.4589393122,0.0730235766023
114921,114921.0,123,LAO,Laos,5,Houaphan,Hua Phan|Huaphanh|Sam Neua|Xam Nua,,LA.HO,0,,Khoueng,Province,Unknown,Present,,28,Huameuang,Houameuang#Hua Muen,,LA.HO.HU,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.54900989542,0.209577884256
114929,114929.0,123,LAO,Laos,6,Khammouan,Khammouane|Khammuan,,LA.KH,0,,Khoueng,Province,1983,Present,,36,Bualapha,Boualapha,,LA.KH.BU,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.91908772805,0.275477208575
114938,114938.0,123,LAO,Laos,7,Louang Namtha,Haut-Mekong|Luangnamtha|Muong Luang Namtha|Namtha|Hiuakhong|Houa Kh,,LA.LM,0,,Khoueng,Province,~1976,Present,formerly Houakhong,45,Long,,,LA.LM.LO,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.17529614565,0.227475624561
114943,114943.0,123,LAO,Laos,8,Louangphrabang,Loang Prabang|Louangphabang|Louang Prabang|Luang Phabang|Luangphrabang|Luang Prabang,,LA.LP,0,,Khoueng,Province,1904,Present,,50,Chomphet,,,LA.LP.CH,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.6444015167,0.106664635612
114954,114954.0,123,LAO,Laos,9,Oudômxai,Oudomsai|Oudomsay|Oudomxay|UdomXay,,LA.OU,0,,Khoueng,Province,~1976,Present,split from Luangphrabang,61,Beng,,,LA.OU.BE,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.76439708615,0.153167132819
114961,114961.0,123,LAO,Laos,10,Phôngsali,Fong Sali|Phongsaly,,LA.PH,0,,Khoueng,Province,Unknown,Present,,68,Boon Neua,Boun Neua|Booneua#Boun Nuen,,LA.PH.BN,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.53406362515,0.112195970141
114968,114968.0,123,LAO,Laos,11,Saravan,Salavan|Salavane|Saravane,,LA.SL,0,,Khoueng,Province,Unknown,Present,,75,Khongxedone,Khongsedone|Khongxedon#Khong Sedont,,LA.SL.KH,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.15693658549,0.0668914498638
114976,114976.0,123,LAO,Laos,12,Savannakhét,Svannakhet,,LA.SV,0,,Khoueng,Province,Unknown,Present,,83,Atsaphangthong,Ouat Saphangthon,,LA.SV.AT,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.05931762251,0.0603815973882
114991,114991.0,123,LAO,Laos,13,Vientiane [prefecture],Vientiane|Kamphaeng Nakhon Viang Chan,,LA.VT,0,,Kampeng Nakhon,Municipality|Prefecture,1989,Present,,98,Chanthabuly,Chanthaboury|Chanthabouly#Chanthabuly,,LA.VT.CH,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,0.29368641309,0.0046871505765
115000,115000.0,123,LAO,Laos,14,Vientiane,Viangchan,,LA.VI,0,,Khoueng,Province,1989,199406,,107,Feuang,Pheuang#Fuen,,LA.VI.FE,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.35003445562,0.0789410533762
115010,115010.0,123,LAO,Laos,16,Xaignabouri,Sayabouri|Sayaboury|Xaignabouli|Xayabouri|Xayabury,,LA.XA,0,,Khoueng,Province,Unknown,Present,,121,Botene,Boten#Bo Then,,LA.XA.BO,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.50734830747,0.0864555120643
115020,115020.0,123,LAO,Laos,17,Xaisômboun,"Saysomboune,|Xaysomboun",,LA.XS,0,,Khetphiset,Special Region|Zone,199406,Present,,131,Hom,Homt,,LA.XS.HO,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,1.60494093795,0.116085913207
115025,115025.0,123,LAO,Laos,15,Xékong,Sekong,,LA.XE,0,,Khoueng,Province,1983,Present,split from Saravan,117,Dakcheung,Dack Cheung#Dak Chue,,LA.XE.DA,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.01138010359,0.222353995858
115029,115029.0,123,LAO,Laos,18,Xiangkhoang,Xiang Khouang|Xieng Khouang|Xiengkhuang|Xieng Khwang,,LA.XI,0,,Khoueng,Province,Unknown,199406,,136,Kham,,,LA.XI.KM,0,,Muong,District,Unknown,Present,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.03366528895,0.187890361398
115036,115036.0,124,LVA,Latvia,1,Kurzeme,,,K,0,,Province,Province,1918,Present,,1,Kuldiga,Goldingen,,LV.KU,0,,Aprinki|rajoni,District,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.27360222254,0.367082961722
115041,115041.0,124,LVA,Latvia,2,Latgale,,,L,0,,Province,Province,1918,Present,,6,Balvi,,,LV.BL,0,,Aprinki|rajoni,District,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.95919649405,0.352254272177
115047,115047.0,124,LVA,Latvia,3,Riga,,,R,0,,Province,Province,1918,Present,,12,Limbaži,Limbazi,,LV.LM,0,,Aprinki|rajoni,District,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.50730272222,0.383450937767
115051,115051.0,124,LVA,Latvia,4,Vidzeme,,,V,0,,Province,Province,1918,Present,,16,Aluksne,,,LV.AL,0,,Aprinki|rajoni,District,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.20471427731,0.333238477233
115057,115057.0,124,LVA,Latvia,5,Zemgale,,,Z,0,,Province,Province,1918,Present,,22,Aizkraukle,Aizkraukles|Stuchka (Russian-obsolete),,LV.AI,0,,Aprinki|rajoni,District,Unknown,Unknown,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.80285696759,0.378732987931
115062,115062.0,125,LBN,Lebanon,1,Akkar,,,,0,,Muhafazah,Governorate,Unknown,Unknown,,1,Akkar,,,,0,,Qadaa,District,,,,4,Aaouainat,Aaouaainat,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.0764673141377,0.000256320134213
115235,115235.0,125,LBN,Lebanon,2,Baalbak - Hermel,,,,0,,Muhafazah,Governorate,Unknown,Unknown,,3,Baalbeck,,,,0,,Qadaa,District,,,,179,Addous,,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.0977842954901,0.000193157815375
115333,115333.0,125,LBN,Lebanon,3,Beirut,,,,0,,Muhafazah,Governorate,Unknown,Unknown,,5,Beirut,,,,0,,Qadaa,District,,,,272,Achrafieh,Beirut,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.0783431965771,0.000310057293973
115346,115346.0,125,LBN,Lebanon,4,Bekaa,Beqaa|Zahleh,,,0,,Muhafazah,Governorate,Unknown,Unknown,,6,Rachiaya,,,,0,,Qadaa,District,,,,285,Aïha,Aayha,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.320075995234,0.00421226974868
115479,115479.0,125,LBN,Lebanon,5,Mount Lebanon,Baabda,,,0,,Muhafazah,Governorate,Unknown,Unknown,,9,Aley,,,,0,,Qadaa,District,,,,429,Abey,Aabey - Ain Drafil,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.128384150559,0.0004136118514
115993,115993.0,125,LBN,Lebanon,6,Nabatiyeh,,,,0,,Muhafazah,Governorate,Unknown,Unknown,,17,Bint Jbayl,,,,0,,Qadaa,District,,,,932,Aïn-Ebel,Ain Ibel,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.162752387123,0.00111540956277
116140,116140.0,125,LBN,Lebanon,7,North,Tripoli,,,0,,Muhafazah,Governorate,Unknown,Unknown,,21,Batroun,,,,0,,Qadaa,District,,,,1079,Abdilli,,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.0988884309294,0.000280136941001
116404,116404.0,125,LBN,Lebanon,8,South,Sidon,,,0,,Muhafazah,Governorate,Unknown,Unknown,,27,Jezzine,,,,0,,Qadaa,District,,,,1343,Aïchiyé,Aaychiyeh,,,0,,Municipality,Municipality,,,,0,,,0,,,,,,,0,,0,,,,,,0.190740974674,0.00108349380025
116630,116630.0,126,LSO,Lesotho,1,Berea,Teyateyaneng,,LS.BE,0,,District,District,1910,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.26500008092,0.184799177183
116631,116631.0,126,LSO,Lesotho,2,Butha-Buthe,Butha Buthe,,LS.BB,0,,District,District,1944,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,2.43917375807,0.165367329932
116632,116632.0,126,LSO,Lesotho,3,Leribe,,,LS.LE,0,,District,District,1980,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.28079827111,0.260989194991
116633,116633.0,126,LSO,Lesotho,4,Mafeteng,,,LS.MF,0,,District,District,1910,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.4410939537,0.247290647141
116634,116634.0,126,LSO,Lesotho,5,Maseru,,,LS.MS,0,,District,District,1980,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.04756559772,0.350792308052
116635,116635.0,126,LSO,Lesotho,6,Mohale's Hoek,Mohales Hoek,,LS.MH,0,,District,District,1910,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.84010591484,0.321809104469
116636,116636.0,126,LSO,Lesotho,7,Mokhotlong,,,LS.MK,0,,District,District,1980,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,4.32173287867,0.386844446512
116637,116637.0,126,LSO,Lesotho,8,Qacha's Nek,Quacha's Nek|Quachas Nek,,LS.QN,0,,District,District,1980,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.4367218679,0.198393996929
116638,116638.0,126,LSO,Lesotho,9,Quthing,,,LS.QT,0,,District,District,1910,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,3.56637991065,0.278168304014
116639,116639.0,126,LSO,Lesotho,10,Thaba-Tseka,Thaba Tseka,,LS.TT,0,,District,District,1980,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.95828758724,0.449836415626
116640,116640.0,127,LBR,Liberia,1,Bomi,,,LR.BM,0,03,County,County,1984,Present,,1,Klay,,,,0,02,District,District,Unknown,Unknown,,1,Blugban,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.752511341993,0.0216236906761
116654,116654.0,127,LBR,Liberia,2,Bong,,,LR.BG,0,06,County,County,1963,Present,,3,Fuamah,,,,0,02,District,District,Unknown,Unknown,,15,Bubli,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.642664500885,0.0222281737115
116693,116693.0,127,LBR,Liberia,3,Gbapolu,Gbarpolu,,LR.GP,0,45,County,County,200101,Present,,11,Belleh,,,,0,04,District,District,Unknown,Unknown,,54,Bartee,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.55502148344,0.118611126793
116706,116706.0,127,LBR,Liberia,4,Grand Cape Mount,,,LR.CM,0,12,County,County,Unknown,Present,,16,Commnwealth,,,,0,08,District,District,Unknown,Unknown,,67,Robertsport,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.742036888025,0.00868139921841
116718,116718.0,127,LBR,Liberia,5,GrandBassa,Grand Bassa,,LR.GB,0,09,County,County,Unknown,Present,,21,District # 1,,,,0,04,District,District,Unknown,Unknown,,79,Doe,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.775060152092,0.0168403496657
116762,116762.0,127,LBR,Liberia,6,GrandGedeh,Grand Gedeh,,LR.GD,0,15,County,County,1963,Present,,27,Gbarzon,,,,0,02,District,District,Unknown,Unknown,,123,Bhai,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.807490068924,0.0261369781024
116777,116777.0,127,LBR,Liberia,7,GrandKru,Grand Kru,,LR.GK,0,18,County,County,Unknown,Unknown,,30,Buah,,,,0,02,District,District,Unknown,Unknown,,138,Forpoh,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.511706043977,0.0155353217056
116791,116791.0,127,LBR,Liberia,8,Lofa,,,LR.LF,0,21,County,County,1963,Present,,34,Foya,,,,0,10,District,District,Unknown,Unknown,,152,Rankollie,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.724300618846,0.0172691120397
116811,116811.0,127,LBR,Liberia,9,Margibi,,,LR.MG,0,24,County,County,1985,Present,,40,Firestone,,,,0,02,District,District,Unknown,Unknown,,172,Firestone,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.961953284775,0.0403594782031
116827,116827.0,127,LBR,Liberia,10,Maryland,,,LR.MY,0,27,County,County,1857,Present,,44,Barrobo,,,,0,02,District,District,Unknown,Unknown,,188,Brooksville,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.130616156495,0.000942450669414
116839,116839.0,127,LBR,Liberia,11,Montserrado,,,LR.MO,0,30,County,County,Unknown,Present,,46,Careysburg,,,,0,02,District,District,Unknown,Unknown,,200,Bensonville,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.173325714602,0.00142921910878
116861,116861.0,127,LBR,Liberia,12,Nimba,,,LR.NI,0,33,County,County,1963,Present,,50,Gbehlageh,,,,0,02,District,District,Unknown,Unknown,,222,Gbehlay,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.596689892483,0.0194753221901
116895,116895.0,127,LBR,Liberia,13,River Cess,Rivercess,,LR.RI,0,36,County,County,19550219,Present,,56,Morweh,,,,0,02,District,District,Unknown,Unknown,,256,Joewein Gbuizon,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.35058907639,0.0629099171215
116901,116901.0,127,LBR,Liberia,14,River Gee,,,LR.RG,0,42,County,County,200006,Present,,58,Gbeapo,,,,0,02,District,District,Unknown,Unknown,,262,Duwraken,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,1.22949620587,0.0395401651567
116911,116911.0,127,LBR,Liberia,15,Sinoe,,,LR.SI,0,39,County,County,Unknown,Present,,60,Butaw,,,,0,02,District,District,Unknown,Unknown,,272,Butaw,,,,0,,Clan,Clan,Unknown,Present,,0,,,0,,,,,,,0,,0,,,,,,0.435796290357,0.00884101281804
116945,116945.0,128,LBY,Libya,1,Al Butnan,Tobruk|Tubruq|Butnan,لبطنان,LY.BN,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,14.353196978,7.74945548563
116946,116946.0,128,LBY,Libya,2,Al Jabal al Akhdar,Jabal al Akhdar|Jabal al-Akhḍar|Jebel el-Akhdar,لجبل الأخضر,LY.JK,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,5.09180233914,0.81594334223
116947,116947.0,128,LBY,Libya,3,Al Jabal al Gharbi,Al Ǧabal al Gharbi,لجبل الغربي,LY.JG,0,,Shabiyah,District,20070101,Present,,0,,,,,0,,,,,,,0,,,,,0,,,,,,,0,,,0,,,,,,,0,,0,,,,,,12.7883985471,8.02939947152
