Master Key,Dataset Key,Segment Type,Association Type,Channel,Hashtag,Handle,Post Content,Post Theme Type,Post Themes,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url,sentiment,polarity score
1,,KOL,Others,weibo,['#528中国宝宝日#'],YouTube精彩视频,宝宝是降临人间的小天使，然而我们却连基本的陪伴都没有做到。四大明星奶爸宝妈齐出镜，呼吁加入 #528中国宝宝日#  新鲜陪伴一小时行动LYouTube精彩视频的秒拍视频 ​​​​,,['Freedom'],103,303,161,2018-05-28 16:50,https://www.weibo.com/1748548681/GiKHhjQlt?from=page_1005051748548681_profile&wvr=6&mod=weibotime,https://tva1.sinaimg.cn/crop.0.0.511.511.50/6838bc49gw1es6yp1rx9oj20e80e8mxt.jpg,Neutral,-0.08333333333333333
1,,KOL,Others,weibo,['#王菊有毒#'],韩饭桶,#王菊有毒# 这条微博收集菊姐表情包 ​​​​,,[],92,263,212,2018-05-27 00:39,https://www.weibo.com/2481092927/GiuUKk0wO?from=page_1005052481092927_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.49.0.337.337.50/93e2793fjw8enqhb9709kj20c80c83z3.jpg,Neutral,0.0
1,,KOL,Others,weibo,"['#热血街舞团#', '#宋茜热血街舞团#']",-IF时尚-,宋茜@宋茜 在#热血街舞团#里把自己穿成了一道彩虹🌈 带货小公举的各种造型，有没有给你点穿搭灵感？#宋茜热血街舞团# ​​​​,,['Freedom'],75,137,355,2018-05-27 10:32,https://www.weibo.com/5321667468/GiyNwAlXn?from=page_1006065321667468_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.37.42.940.940.50/005O9aOggw1euwm21sjd0j30sb0s375t.jpg,Neutral,0.16666666666666666
1,,KOL,Others,weibo,['#Mia Celebrities#'],大Mia的时尚账号,#Mia Celebrities# Jaden Smith & Odessa Adlon / 他俩真的是越来越甜了啊啊啊，而且很配啊啊啊，来吃糖💜✨💜 ​​​​,,['Freedom'],37,45,484,2018-05-25 14:21,https://www.weibo.com/5837677943/GihrrdKgQ?from=page_1005055837677943_profile&wvr=6&mod=weibotime,https://tvax1.sinaimg.cn/crop.0.0.440.440.50/006n4iHRly8fp2ew68bzrj30c80c83z4.jpg,Neutral,0.2
1,,KOL,Others,weibo,[],八鹅吃瓜酱,头回见郑爽发火。这就是铁甲节目录制现场，裁判在最后读秒的时候读慢了，致使郑爽的两台铁甲受损严重，郑爽在裁判读秒的时候多次提出质疑但是被无视，导致最终情绪化发火。 L八鹅吃瓜酱的秒拍视频 ​​​​,,['Freedom'],212,179,171,2018-05-31 18:03,https://www.weibo.com/1822398137/GjdsKezPY?from=page_1035051822398137_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.109.22.194.194.50/6c9f96b9ly8fdostcu1p7j209q079q30.jpg,Neutral,-0.14722222222222223
1,,KOL,Others,weibo,[],美妆星球种草酱,ゆまち＆ゆきぽよ | 刘海造型教程夏天热起来的时候真的希望把刘海扎起来，所以今天就安利两款非常好看的刘海造型教程。因为是面向初学者的所以非常简单，我终于知道为什么别人的刘海扎起来能那么蓬松了！！！另外两位GAL系小姐姐的性格也非常可爱，我的新心头好嘻嘻. L美妆星球种草酱的秒拍视频 ​​​​,,"['Freedom', 'Hope']",22,286,252,2018-05-26 21:49,https://www.weibo.com/1758428237/GitNEAOTY?from=page_1005051758428237_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.337.337.50/68cf7c4dgw1f4lctjd33ej209f09gdh3.jpg,Neutral,0.0939709595959596
1,,KOL,Others,weibo,[],韩饭桶,许魏洲登上《 ELLEMEN 》HK 6/7月刊封面。法棍好不好吃主要还是看在谁手上 ​​​​,,[],187,170,203,2018-05-31 14:10,https://www.weibo.com/2481092927/GjbVRylXV?from=page_1005052481092927_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.49.0.337.337.50/93e2793fjw8enqhb9709kj20c80c83z3.jpg,Neutral,-0.35
1,,KOL,Others,weibo,[],韩饭桶,"看了鹿晗专访，发现他居然这么""敢说""！今天 《南方周末》今天的鹿晗专访中，鹿晗直言不讳地回应了这些年的谣言、也提到了很多看似放飞自我的决定背后大量的考量。看完专访以后，再次被这位把""就是刚""作为生活信条的北京小爷圈粉了。 ​​​​",,['Freedom'],155,200,205,2018-05-31 13:02,https://www.weibo.com/2481092927/GjbuoiOSn?from=page_1005052481092927_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.49.0.337.337.50/93e2793fjw8enqhb9709kj20c80c83z3.jpg,Neutral,0.15
1,,KOL,Others,weibo,[],FreshBoy,Jil Sander女团 ​​​​,,[],26,85,446,2018-05-27 13:04,https://www.weibo.com/1667745540/GizN3pqab?from=page_1005051667745540_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.0.0.750.750.50/6367c704jw8f2kpyi7sgdj20ku0kumyn.jpg,Neutral,0.0
1,,KOL,Others,weibo,[],芒果妈妈,昨天的《创造101》是不是又看得热火朝天！pick完小姐姐，芒妈想来跟你们聊聊选秀女孩开山鼻祖张含韵。作为国内第一位“偶像明星”，张含韵现在基本很少有人关注了。不知道101女孩的未来又在何方呢？ °pick完101女孩我们来看选秀鼻祖张含韵，酸酸... ​​​​,,['Freedom'],34,220,303,2018-05-27 21:04,https://www.weibo.com/1218346612/GiCVZBiHV?from=page_1005051218346612_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.136.142.1797.1797.50/489e7e74jw8fa25104bgyj21kw1kwgri.jpg,Neutral,0.14821428571428572
1,,KOL,Others,weibo,[],吱儿吱儿吱,来姨妈的屁屁，满脸的丧 ​​​​,,['Freedom'],175,5,376,2018-05-27 14:44,https://www.weibo.com/1739726594/GiArNg7jU?from=page_1005051739726594_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.1125.1125.50/67b21f02ly8fns63zo2qqj20v90v940i.jpg,Neutral,0.0
1,,KOL,Others,weibo,"['#李宇春#', '#GucciCruise19#', '#李宇春gucci全球品牌大使#']",-IF时尚-,品牌大使#李宇春# 亮相 Gucci 2019早春时装秀，蕾丝衬衫配牛仔外套，这种高难度混搭也只有春春能 hold 住了～ #GucciCruise19# @GUCCI @李宇春 #李宇春gucci全球品牌大使# ​​​​,,[],71,191,286,2018-05-31 11:43,https://www.weibo.com/5321667468/GjaYb6q3U?from=page_1006065321667468_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.37.42.940.940.50/005O9aOggw1euwm21sjd0j30sb0s375t.jpg,Neutral,0.05909090909090909
1,,KOL,Others,weibo,[],刘小葵Sammy,这个时节，天生丽质的你需要一件优雅满分的连衣裙来度过漫漫长夏。MaxMara旗下的少女系iBlues，将淑女风的进行到底，你是文艺范还是仙女系，穿上TA就知道啦！ ​​​​,,['Freedom'],111,0,437,2018-05-31 10:53,https://www.weibo.com/1534936623/GjaEfkYkF?from=page_1005051534936623_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.88.108.444.444.50/5b7d462fly8fes6rbe9npj20et0m8777.jpg,Positive,0.46875
1,,KOL,Others,weibo,[],Boc-hu,给偏干瑕疵皮推荐一个绝佳的底妆选择，就这个绿宝瓶粉底液，实在是太没存在感了，我翻了好多的功课合集里面连个影子都没有。最近我连用了几天各种感受了一下，这支真的太优秀了。粉特别细，上脸一点存在感都没有，而且很好推开，不太挑皮肤状况。但是又保证了遮瑕力的同时还能让妆面是自然好看的，抗暗 ​​​​...展开全文c,,['Freedom'],147,137,264,2018-05-27 13:37,https://www.weibo.com/2136649393/GiA0CntYE?from=page_1005052136649393_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.750.750.50/7f5aaeb1ly8ffaqmeg60hj20ku0kuq3i.jpg,Neutral,0.2773809523809524
1,,Consumer,Brand,weibo,['#转发抽奖#'],重庆美莱整形美容医院,"#转发抽奖# 初莱“炸”到 福利第❶波【关注@重庆美莱整形美容医院+转发@ 3位好友】5月31日→全新DIOR迪奥烈艳蓝金液唇膏5人6月2日→ANESSA资生堂小金瓶防晒霜 5人6月4日→阿玛尼臻致丝绒哑光唇釉 5人抽奖日上午10:00 @微博抽奖平台 抽取
			...展开全文c",,[],213,265,70,2018-05-25 17:31,https://weibo.com/6452362641/GiiGrvTYA?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.36.57.769.769.50/0072Fshbly8fnyt9iq4dxj30mz0mzn19.jpg,Neutral,0.11161616161616161
1,,KOL,Others,weibo,[],黎贝卡的异想世界,又看了一遍是枝裕和的《比海更深》。戏里阿部宽和他妈妈在台风夜聊天时正好听到这首歌。妈妈说：“我从来没有爱谁爱得比海更深过，哪怕我已经这把年纪。”然后她又说：“大多数人没有那样爱过谁。其实，我们活下去正是因为没有那样爱过。所以我们每天都要去寻找快乐。” ​​​​,,['Freedom'],35,56,454,2018-05-27 02:08,https://www.weibo.com/2685093793/Givv0oOZP?from=page_1005052685093793_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.1242.1242.50/a00b47a1ly8fq7opjib7yj20yi0yiq5d.jpg,Neutral,0.3266233766233766
1,,KOL,Others,weibo,[],反裤衩阵地,因为想到要喝酒，我又鬼使神差去买了梆梆肉！我控制不住我自己了！ ​​​​,,[],184,9,350,2018-05-29 13:43,https://www.weibo.com/1686709997/GiSUd8r2N?from=page_1035051686709997_profile&wvr=6&mod=weibotime,https://tva1.sinaimg.cn/crop.0.0.1242.1242.50/648926edjw8f860vdpm6vj20yi0yidjs.jpg,Neutral,0.0
1,,KOL,Others,weibo,[],睿睿cheryl,最后一次预告七色集合下一次估计就是发链接的时候了 ​​​​,,['Freedom'],198,40,303,2018-05-26 18:24,https://www.weibo.com/1765874472/GissG66qu?from=page_1005051765874472_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.0.0.1125.1125.50/69411b28ly8fp5yod7zmmj20v90v9div.jpg,Neutral,0.0
1,,KOL,Others,weibo,[],芒果妈妈,崔永元在接受新浪娱乐的采访时回应了晒范冰冰合同事件，表示大小合同并不是指范冰冰，谜团现在终于解开了，一直被默认为是当事人的范冰冰即使及时出面否认也无济于事，这次崔永元的回答应该是可以让一些无理的猜测闭嘴了，感觉范冰冰这次被波及也是够无辜的~ ​​​​,,['Freedom'],63,211,265,2018-05-31 09:33,https://www.weibo.com/1218346612/Gja7KlMyx?from=page_1005051218346612_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.136.142.1797.1797.50/489e7e74jw8fa25104bgyj21kw1kwgri.jpg,Neutral,0.25
1,,KOL,Others,weibo,[],-Fashionbaby,Christian Dior Resort 2019。摩登自由的女骑士。 ​​​​,,['Freedom'],42,54,442,2018-05-28 20:13,https://www.weibo.com/1765813640/GiM1L58aq?from=page_1005051765813640_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.10.0.476.476.50/69402d88tw1e7tjgznvulj20dw0dbju8.jpg,Neutral,0.20000000000000004
1,,KOL,Others,weibo,[],反裤衩阵地,虽然在西安才二天，但真的很想说一句：Don’t say 馍 to me anymore！已经可以出演《馍女的条件》！😳 ​​​​,,['Freedom'],147,159,231,2018-05-30 11:57,https://www.weibo.com/1686709997/Gj1Dk4tpW?from=page_1035051686709997_profile&wvr=6&mod=weibotime,https://tva1.sinaimg.cn/crop.0.0.1242.1242.50/648926edjw8f860vdpm6vj20yi0yidjs.jpg,Neutral,0.15625
1,,KOL,Others,weibo,"['#杂志架#', '#胡杏儿#']",新浪时尚,#杂志架# 【变温柔的#胡杏儿#】近日，@胡杏儿  登上@InStyle优家画报 封面，多套造型展现个性，气质温婉韵味十足，照片中胡杏儿眼神温柔又坚定，看着孩子，她希望自己成为更好的一个人>>>O胡杏儿登时尚杂志封面 ​​​​,,"['Freedom', 'Hope']",184,127,223,2018-05-26 21:30,https://www.weibo.com/1765148101/GitFWuvit?from=page_1002061765148101_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.19.22.534.534.50/693605c5ly8fqx2xtjy3rj20g70g7jtj.jpg,Neutral,0.11666666666666665
1,,KOL,Others,weibo,[],不懂老兮,二舅妈OSHADHI大大大优狒！亏本清仓特价大甩卖！买精油请认准获得欧盟🇪🇺有机认证的品牌！以后再来问什么山寨勾兑香精品牌，直接一瓶OSHADHI永久花花纯露泼脸上！知道最近临近618，各位美少女每天都坚持不懈地看广告加购物车看广告加购物车。然鹅儿本宫觉得，像Oshadhi这样美好的品牌，如果你们以 ​​​​...展开全文c,,['Freedom'],246,36,251,2018-05-25 13:48,https://www.weibo.com/5590998575/Giheept5V?from=page_1035055590998575_profile&wvr=6&mod=weibotime,https://tva4.sinaimg.cn/crop.58.0.217.217.50/0066ng8njw8erb0pk8rmoj30av0640su.jpg,Neutral,0.21642857142857147
1,,KOL,Others,weibo,[],WeLens,清凉一下  |  Stephan Zirwes ​​​​,,[],18,92,422,2018-05-29 12:13,https://www.weibo.com/1713053037/GiSjltvI7?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.35
1,,KOL,Others,weibo,[],WeLens,木村拓哉15岁的女儿已经出道了……（我为什么要用“已经”？） ​​​​,,['Freedom'],85,72,374,2018-05-28 12:59,https://www.weibo.com/1713053037/GiJbAg9Py?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.0
1,,KOL,Others,weibo,"['#心机彩妆#', '#刘诗诗#', '#刘诗诗#', '#古力娜扎#', '#唐嫣#', '#宋祖儿#']",新浪时尚,#心机彩妆#【还是被#刘诗诗#的西柚妆吸引了】前几天#刘诗诗#因为一对耳朵被推到了“风口浪尖”，大家对于她粉嫩的造型纷纷表示了好感，显嫩不说还很青春。除了耳朵惹眼之外，粉嫩嫩的西柚妆也是一大亮点，#古力娜扎##唐嫣##宋祖儿#也都选择过这个妆，一起去看看咯>>>O我被刘诗诗的西柚妆吸引了 ​​​​,,['Freedom'],47,25,459,2018-05-25 21:30,https://www.weibo.com/1765148101/GikfrBoRY?from=page_1002061765148101_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.19.22.534.534.50/693605c5ly8fqx2xtjy3rj20g70g7jtj.jpg,Neutral,0.046547619047619046
1,,KOL,Others,weibo,"['#海报星图#', '#宋茜#']",海报时尚网,#海报星图# @宋茜 的蝴蝶骨和锁骨都美的精致~沉迷#宋茜# 美背不能自拔，这个美背可以单Pick循环了 ​​​​,,['Freedom'],68,69,393,2018-05-31 11:53,https://www.weibo.com/1656851485/Gjb2AoSfM?from=page_1006061656851485_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.2.0.747.747.50/62c18c1dly8fnwo0ay3y0j20ku0kun0u.jpg,Neutral,0.19464285714285715
1,,KOL,Others,weibo,['#同学两亿岁#'],芒果妈妈,从怂萌软妹一秒变身超级学霸，轻松吸引了男神的目光！大概是所有女孩都渴望实现的梦想！如果你靠自己成为不了风云人物的话，也没关系啊~ #同学两亿岁# 里开挂的外星小姐姐 @李庚希Teresa 拥有神奇的超能力，满足你的幻想只需要一首巴啦啦小魔仙BGM的时间！ L芒果妈妈的秒拍视频 ​​​​,,['Freedom'],187,168,172,2018-05-29 20:00,https://www.weibo.com/1218346612/GiVn5l7JV?from=page_1005051218346612_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.136.142.1797.1797.50/489e7e74jw8fa25104bgyj21kw1kwgri.jpg,Neutral,0.23181818181818184
1,,Consumer,Others,weibo,"['#黄景瑜放开我北鼻#', '#黄景瑜结爱·千岁大人的初恋#']",Nicole萍萍,"#黄景瑜放开我北鼻##黄景瑜结爱·千岁大人的初恋# @Johnny黄景瑜 抽奖啦为了庆祝我自己喜欢景瑜快要100天了准备了两个小礼物送给护鲸团是我自己用过的觉得蛮好用彩妆产品P2 伊蒂之屋蜜桃盘眼影 真的超好看
			...展开全文c",,['Freedom'],228,132,167,2018-05-28 18:03,https://weibo.com/1768914502/GiLb0i7BZ?refer_flag=1001030103_,https://tvax4.sinaimg.cn/crop.0.0.511.511.50/696f7e46ly8fqxac91ub2j20e70e80t7.jpg,Positive,0.41833333333333333
1,,KOL,Others,weibo,[],YouTube精彩视频,【趣味ASMR乐高寿司】油管趣味博主Kluna Tik，录制了一个“乐高寿司”的吃播ASMR视频。还别说这声音听起来真的挺带劲儿的...不知不觉竟然看饿了！LYouTube精彩视频的秒拍视频 ​​​​,,['Freedom'],27,228,271,2018-05-31 16:34,https://www.weibo.com/1748548681/GjcSj7Scw?from=page_1005051748548681_profile&wvr=6&mod=weibotime,https://tva1.sinaimg.cn/crop.0.0.511.511.50/6838bc49gw1es6yp1rx9oj20e80e8mxt.jpg,Positive,0.48125
1,,KOL,Others,weibo,['#kissLens#'],WeLens,#kissLens#大多数人都好像一片落叶，在空中飘舞、翻卷，摇摇摆摆地落到地面上。可是也有一些人，为数不多的一些人，却像沿着一条固定轨道运行的星星，没有风吹到它们，它们有自身的规律和轨道。——赫尔曼·黑塞（Photo by Sarah van Rij） ​​​​,,['Freedom'],24,108,391,2018-05-25 08:14,https://www.weibo.com/1713053037/Gif2ljkB5?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.25
1,,KOL,Others,weibo,[],八鹅吃瓜酱,创造101新排名来了，孟美岐第一、杨超越第二、吴宣仪第三、yamy第四、紫宁第五、李紫婷第六、杨芸晴第七、段奥娟第八、傅菁第九、强东玥第十、高秋梓第十一。下次淘汰是33名之后，看看你pick的小姐姐在第几 ​​​​,,['Freedom'],162,161,198,2018-05-26 21:07,https://www.weibo.com/1822398137/GitwDFpsQ?from=page_1035051822398137_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.109.22.194.194.50/6c9f96b9ly8fdostcu1p7j209q079q30.jpg,Neutral,0.09663299663299663
1,,KOL,Others,weibo,"['#海报独家#', '#潮我看齐#', '#Jeffrey董又霖#', '#朱星杰#', '#郑锐彬#', '#胡致邦#']",海报时尚网,#海报独家##潮我看齐# 本期海报时尚网《潮我看齐》相约4位花系少年，与@Jeffrey董又霖 @朱星杰J_zen @郑锐彬_ @胡致邦Jack   谈一场夏日恋爱。青涩的男孩们步步成长为今日偶像，这个糖果色般的夏天让人难忘#Jeffrey董又霖##朱星杰##郑锐彬##胡致邦# 摄影：@摄影师Ted 造型：@SadoSadooo  ​​​​...展开全文c,,['Freedom'],177,170,171,2018-05-27 18:17,https://www.weibo.com/1656851485/GiBQr17YV?from=page_1006061656851485_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.2.0.747.747.50/62c18c1dly8fnwo0ay3y0j20ku0kun0u.jpg,Neutral,0.2333333333333333
1,,KOL,Others,weibo,[],WeLens,“情人别后永远再不来，消散的情缘。无言独坐放眼尘世外，愿来日再续。”今晚，一起来听至尊宝与紫霞的爱情，卢冠廷《一生所爱》。L只怕爱的太早无法和你终老的秒拍视频 ​​​​,,"['Freedom', 'Hope']",41,151,326,2018-05-26 22:53,https://www.weibo.com/1713053037/GiudLz4vY?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.21428571428571427
1,,KOL,Others,weibo,[],小蛮蛮小,等泡面无聊随手跟风p一个 ​​​​,,[],252,21,244,2018-05-26 14:42,https://www.weibo.com/1678565893/Gir0I5AP1?from=page_1005051678565893_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.56.56.1910.1910.50/640ce205ly8frb33db1c5j21kw1kv4gn.jpg,Neutral,-0.16666666666666666
1,,KOL,Others,weibo,[],八鹅吃瓜酱,凤凰网山东？？？？蓝V公然diss刘诗诗...... ​​​​,,[],148,167,201,2018-05-28 16:32,https://www.weibo.com/1822398137/GiKzZ9UDD?from=page_1035051822398137_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.109.22.194.194.50/6c9f96b9ly8fdostcu1p7j209q079q30.jpg,Neutral,0.0
1,,KOL,Others,weibo,[],潮视频君,洞穴的墙壁上布满了散发着蓝色光芒的荧光小虫，新西兰现实版阿凡达怀托摩地下洞穴Waitomo Cave就像进到了梦幻的童话世界里面一样  L潮视频君ChaoTube的秒拍视频 ​​​​,,['Freedom'],164,252,99,2018-05-29 21:24,https://www.weibo.com/3253330327/GiVV9cnRV?from=page_1005053253330327_profile&wvr=6&mod=weibotime,https://tvax2.sinaimg.cn/crop.124.118.484.484.50/c1e9e197ly8fqyocu1t7vj20k00k0gow.jpg,Neutral,0.17575757575757575
1,,KOL,Others,weibo,['#kissLens#'],WeLens,#kissLens#我坐在窗畔。回想起青春，有时我会微笑，有时狠狠骂人。——布罗茨基（Photo from IG zarifaslay） ​​​​,,[],12,127,374,2018-05-29 06:41,https://www.weibo.com/1713053037/GiQ8Arv8P?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.15
1,,Consumer,Others,weibo,['#毕侃[超话]#'],番茄水煮鱼双拼,"#毕侃[超话]# 那我也来个抽奖好了！抽的都是我喜欢的东西小姐妹你们看行吗穷穷的我也要助毕侃一臂之力转发过150关注社长和小侃，超话等级大于等于六级，即可抽奖～（毕侃洁癖）官宣的时候开抽(´･ω･`)
			...展开全文c",,['Freedom'],103,329,77,2018-05-29 21:47,https://weibo.com/2856533690/GiW4n1qPY?refer_flag=1001030103_,https://tvax2.sinaimg.cn/crop.0.0.512.512.50/aa433ebaly8fra5k051e7j20e80e874h.jpg,Neutral,0.20509259259259258
1,,KOL,Others,weibo,[],在赤道吃冰棍儿,上衣加半裙真的很显瘦而且要长袖（毕竟我手臂粗今天在眼尾贴了两小簇假睫毛是不是很心机💄是抢的屁壳的杨树林416 贼好看 ​​​​,,['Freedom'],253,11,244,2018-05-26 23:08,https://www.weibo.com/1818820992/GiujIkUHu?from=page_1005051818820992_profile&wvr=6&mod=weibotime,https://tva1.sinaimg.cn/crop.0.0.641.641.50/6c690180jw8eiorvwk3z1j20ht0htjsi.jpg,Neutral,-0.1166666666666667
1,,KOL,Others,weibo,['#kissLens#'],WeLens,#kissLens#不要只计算已经失去之物，而要考虑如今所剩之物。——《尽管如此也要活下去》（Photo by Yoshiyuki Okayama） ​​​​,,[],10,72,426,2018-05-26 07:36,https://www.weibo.com/1713053037/GiodqgzfY?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.03409090909090909
1,,Consumer,Brand,weibo,[],宅七slyva,"每天都有专属于自己的护肤时间，我选择了我最喜欢的@雅诗兰黛 来给我无微不至的奢宠，花菁萃紧颜焕亮乳霜和花菁萃紧颜焕亮精华乳这对新品组合，在夏天到来之际给我的肌肤美白淡斑能量。采用雅诗兰黛倾力研发的离子水活性科技，将珍稀花材凝炼出弥足珍贵的Blanc Floralixir Dew花菁萃凝露，非凡渗透力 ​
			...展开全文c",,['Freedom'],107,235,164,2018-05-31 14:00,https://weibo.com/1610216735/GjbRMlj7c?refer_flag=1001030103_,https://tva4.sinaimg.cn/crop.0.0.640.640.50/5ff9f51fjw8fbf8ldq4ayj20hs0hs0th.jpg,Neutral,0.28744588744588745
1,,KOL,Others,weibo,[],InStyleNotes,Louis Vuitton 2019 Cruise | Nicolas在19年早春用一件件流利且富有标志性的设计元素带我们梦回Colline des Gardettes山丘，用服装作为语言与这个艺术圣地呼应成趣；本着他一贯干练的设计风格在早春系列里将碎花赋予进套装，显得硬挺且富有力量感，但因为面料上运用了大量褶皱和轻盈化处理，使得硬朗中 ​​​​...展开全文c,,['Freedom'],6,78,419,2018-05-29 20:51,https://www.weibo.com/1756648217/GiVHPhg0Y?from=page_1005051756648217_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.21.0.298.298.50/68b45319jw1e8ot28waguj208w08ct91.jpg,Neutral,0.1266203703703704
1,,KOL,Others,weibo,[],Beni_江酱,杜雨微P图大赛，我来交作业了希望平时p自己也能有这一半认真。 ​​​​,,['Hope'],198,5,299,2018-05-25 21:02,https://www.weibo.com/1677574487/Gik4e1acD?from=page_1005051677574487_profile&wvr=6&mod=weibotime,https://tvax4.sinaimg.cn/crop.0.0.750.750.50/63fdc157ly8ff7zotmeu9j20ku0ku3zy.jpg,Neutral,-0.25
1,,KOL,Others,weibo,[],一匹英俊的小马,这个汰渍的三色洗衣球，现在在国内也能买到啦！ 我在加拿大已经用了好多年啦，小小一颗直接丢进洗衣机里，方便又不伤手，洗衣护衣一步到位，这可是我的生活离不开小帮手！ 有机会试试它吧，说不定会打开你新世界的大门呢！！ ​​​​,,['Freedom'],150,21,330,2018-05-25 20:00,https://www.weibo.com/5228895290/GijEXn6rE?from=page_1005055228895290_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.1125.1125.50/005HRUwOjw8ezyyiavzwgj30v90v940r.jpg,Neutral,0.05527597402597401
1,,KOL,Others,weibo,[],喵爷-吴淼,作家陈岚真的是垃圾，处处地方都爱造谣带节奏 ​​​​,,['Freedom'],79,8,412,2018-05-26 14:17,https://www.weibo.com/1677875323/GiqQbAZ9A?from=page_1005051677875323_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.0.0.512.512.50/6402587bly8frhg8lojxlj20e80e8weu.jpg,Neutral,0.2
1,,KOL,Others,weibo,[],一匹英俊的小马,今天我跟老崔一起去机场接到小彩虹@Rainbow_Nanako 了！小彩虹还送给了我好多礼物，我也有彩虹妹妹和Coco酱啦！想到之后的几个月里就能多一个人陪我玩陪我逛街哦！我们这个搭配，以后就是彩虹小马啦！🌈＋🐴＝🦄 ​​​​,,['Freedom'],74,1,423,2018-05-27 13:27,https://www.weibo.com/5228895290/GizWD2pXZ?from=page_1005055228895290_profile&wvr=6&mod=weibotime,https://tva2.sinaimg.cn/crop.0.0.1125.1125.50/005HRUwOjw8ezyyiavzwgj30v90v940r.jpg,Neutral,0.088125
1,,KOL,Others,weibo,[],WeLens,今年她64岁了，作为一名奶奶级模特，她新签了一家著名模特公司，她还是一名学者，在美国一所著名法学院担任社会学教授。来看看琳恩·斯莱特的故事：O64岁新签模特公司，社会学教授的她一直把“自... ​​​​,,['Freedom'],24,141,333,2018-05-27 21:18,https://www.weibo.com/1713053037/GiD1znI3O?from=page_1005051713053037_profile&wvr=6&mod=weibotime,https://tva3.sinaimg.cn/crop.8.0.114.114.50/661b1d6djw8enxhrwdb6nj203o03ot8i.jpg,Neutral,0.18409090909090908
1,,KOL,Others,weibo,[],小蛮蛮小,最近新入宫的耳钉小主们 你们喜欢哪副？ ​​​​,,['Freedom'],241,17,240,2018-05-25 21:54,https://www.weibo.com/1678565893/Gikpe0CyO?from=page_1005051678565893_profile&wvr=6&mod=weibotime,https://tvax3.sinaimg.cn/crop.56.56.1910.1910.50/640ce205ly8frb33db1c5j21kw1kv4gn.jpg,Neutral,0.11818181818181818
