"name","label"
"http://dbpedia.org/resource/Thompson_Dharmaraj_Daniel","Thompson Dharmaraj Daniel"
"http://dbpedia.org/resource/V._Balachandran","V. Balachandran"
"http://dbpedia.org/resource/V._George","V. George"
"http://dbpedia.org/resource/V._K._Krishnamurthy","V. K. Krishnamurthy"
"http://dbpedia.org/resource/Venkatasubba_Reddy","Venkatasubba Reddy"
"http://dbpedia.org/resource/Yashwantrao_Mohite","Yashwantrao Mohite"
"http://dbpedia.org/resource/Chandresh_Kumari_Katoch","Chandresh Kumari Katoch"
"http://dbpedia.org/resource/Kimmane_Rathnakar","Kimmane Rathnakar"
"http://dbpedia.org/resource/Thampanoor_Ravi","Thampanoor Ravi"
"http://dbpedia.org/resource/Vibhuti_Bhushan_Sharma","Vibhuti Bhushan Sharma"
"http://dbpedia.org/resource/B._Shankaranand","B. Shankaranand"
"http://dbpedia.org/resource/Beli_Ram_Das","Beli Ram Das"
"http://dbpedia.org/resource/Bhalchandra_Mungekar","Bhalchandra Mungekar"
"http://dbpedia.org/resource/Bijoy_Chandra_Bhagavati","Bijoy Chandra Bhagavati"
"http://dbpedia.org/resource/Bonily_Khongmen","Bonily Khongmen"
"http://dbpedia.org/resource/C._Silvera","C. Silvera"
"http://dbpedia.org/resource/Chintaman_Rao_Gautam","Chintaman Rao Gautam"
"http://dbpedia.org/resource/Krishna_Sahi","Krishna Sahi"
"http://dbpedia.org/resource/Kunwarjibhai_Mohanbhai_Bavaliya","Kunwarjibhai Mohanbhai Bavaliya"
"http://dbpedia.org/resource/Narsinghrao_Jabarsingh","Narsinghrao Jabarsingh"
"http://dbpedia.org/resource/Santosh_Chowdhary","Santosh Chowdhary"
"http://dbpedia.org/resource/Suresh_Chandra_Deb","Suresh Chandra Deb"
"http://dbpedia.org/resource/Amitesh_Shukla","Amitesh Shukla"
"http://dbpedia.org/resource/C._R._Iyyunni","C. R. Iyyunni"
"http://dbpedia.org/resource/Gopal_Meena","Gopal Meena"
"http://dbpedia.org/resource/Kotagiri_Vidyadhara_Rao","Kotagiri Vidyadhara Rao"
"http://dbpedia.org/resource/Navtej_Singh_Cheema","Navtej Singh Cheema"
"http://dbpedia.org/resource/P._V._Ranga_Rao","P. V. Ranga Rao"
"http://dbpedia.org/resource/Prakash_Babanna_Hukkeri","Prakash Babanna Hukkeri"
"http://dbpedia.org/resource/Rana_Goswami","Rana Goswami"
"http://dbpedia.org/resource/Rapolu_Ananda_Bhaskar","Rapolu Ananda Bhaskar"
"http://dbpedia.org/resource/Sat_Paul_Mittal","Sat Paul Mittal"
"http://dbpedia.org/resource/Sayyid_Ahmedullah_Qadri","Sayyid Ahmedullah Qadri"
"http://dbpedia.org/resource/Subhash_Yadav","Subhash Yadav"
"http://dbpedia.org/resource/Sudhir_Sharma","Sudhir Sharma"
"http://dbpedia.org/resource/Uma_Shankar_Mishra","Uma Shankar Mishra"
"http://dbpedia.org/resource/Wangnia_Pongte","Wangnia Pongte"
"http://dbpedia.org/resource/Zubair_Khan_(politician)","Zubair Khan (politician)"
"http://dbpedia.org/resource/C._R._Pattabhiraman","C. R. Pattabhiraman"
"http://dbpedia.org/resource/V._L._Patil","V. L. Patil"
"http://dbpedia.org/resource/A._G._Kulkarni","A. G. Kulkarni"
"http://dbpedia.org/resource/Alluri_Satyanarayana_Raju","Alluri Satyanarayana Raju"
"http://dbpedia.org/resource/Balmukund_Goutam","Balmukund Goutam"
"http://dbpedia.org/resource/Biswa_Bandhu_Sen","Biswa Bandhu Sen"
"http://dbpedia.org/resource/Brij_Behari_Lal_Butail","Brij Behari Lal Butail"
"http://dbpedia.org/resource/Chaudhary_Prem_Singh","Chaudhary Prem Singh"
"http://dbpedia.org/resource/Chetan_Verma","Chetan Verma"
"http://dbpedia.org/resource/Danam_Nagender","Danam Nagender"
"http://dbpedia.org/resource/Deori_Omem_Moyong","Deori Omem Moyong"
"http://dbpedia.org/resource/Fairoz_Khan","Fairoz Khan"
"http://dbpedia.org/resource/Ganesh_Shankar_Bajpai","Ganesh Shankar Bajpai"
"http://dbpedia.org/resource/H._S._Mahadeva_Prasad","H. S. Mahadeva Prasad"
"http://dbpedia.org/resource/Hiphei","Hiphei"
"http://dbpedia.org/resource/John_F_Fernandez","John F Fernandez"
"http://dbpedia.org/resource/Karikho_Kri","Karikho Kri"
"http://dbpedia.org/resource/Nand_Lal","Nand Lal"
"http://dbpedia.org/resource/Nathu_Ram_Ahirwar","Nathu Ram Ahirwar"
"http://dbpedia.org/resource/Nyari_Welly","Nyari Welly"
"http://dbpedia.org/resource/Omkar_Shah","Omkar Shah"
"http://dbpedia.org/resource/Padi_Richo","Padi Richo"
"http://dbpedia.org/resource/Rajendra_Pambhoi","Rajendra Pambhoi"
"http://dbpedia.org/resource/Rakeshwar_Pandey","Rakeshwar Pandey"
"http://dbpedia.org/resource/Ramreddy_Damodar_Reddy","Ramreddy Damodar Reddy"
"http://dbpedia.org/resource/Shahnawaz_Choudhary","Shahnawaz Choudhary"
"http://dbpedia.org/resource/Sumitra_Patir","Sumitra Patir"
"http://dbpedia.org/resource/Sunila_Devi","Sunila Devi"
"http://dbpedia.org/resource/Sunitha_Laxma_Reddy_V","Sunitha Laxma Reddy V"
"http://dbpedia.org/resource/Tirath_Ram_Amla","Tirath Ram Amla"
"http://dbpedia.org/resource/Vedas_Venkaiah","Vedas Venkaiah"
"http://dbpedia.org/resource/Vengalrao_Gottimukula","Vengalrao Gottimukula"
"http://dbpedia.org/resource/Vitthalbhai_Patel","Vitthalbhai Patel"
"http://dbpedia.org/resource/Yumsem_Matey","Yumsem Matey"
"http://dbpedia.org/resource/Zakir_Hussain_Gesawat","Zakir Hussain Gesawat"
"http://dbpedia.org/resource/Bapu_Hari_Chaure","Bapu Hari Chaure"
"http://dbpedia.org/resource/George_Thomas_(politician)","George Thomas (politician)"
"http://dbpedia.org/resource/Kuna_Srisailam_Goud","Kuna Srisailam Goud"
"http://dbpedia.org/resource/Lal_Bahadur_Shastri","Lal Bahadur Shastri"
"http://dbpedia.org/resource/Lal_Thanhawla","Lal Thanhawla"
"http://dbpedia.org/resource/Nand_Gopal_Gupta","Nand Gopal Gupta"
"http://dbpedia.org/resource/Nand_Kumar_Patel","Nand Kumar Patel"
"http://dbpedia.org/resource/Nandini_Satpathy","Nandini Satpathy"
"http://dbpedia.org/resource/Nerella_Sharada","Nerella Sharada"
"http://dbpedia.org/resource/P._Shiv_Shankar","P. Shiv Shankar"
"http://dbpedia.org/resource/Parlad_Singh_Sawhney","Parlad Singh Sawhney"
"http://dbpedia.org/resource/Rahul_Gandhi","Rahul Gandhi"
"http://dbpedia.org/resource/Rajesh_Nandini_Singh","Rajesh Nandini Singh"
"http://dbpedia.org/resource/Vallabhbhai_Patel","Vallabhbhai Patel"
"http://dbpedia.org/resource/Anandacharlu","Anandacharlu"
"http://dbpedia.org/resource/Ashok_Tanwar","Ashok Tanwar"
"http://dbpedia.org/resource/Mullappally_Ramachandran","Mullappally Ramachandran"
"http://dbpedia.org/resource/Randeep_Surjewala","Randeep Surjewala"
"http://dbpedia.org/resource/Sampat_Singh","Sampat Singh"
"http://dbpedia.org/resource/Amarsinh_Chaudhary","Amarsinh Chaudhary"
"http://dbpedia.org/resource/Sushilkumar_Shinde","Sushilkumar Shinde"
"http://dbpedia.org/resource/V._K._Krishna_Menon","V. K. Krishna Menon"
"http://dbpedia.org/resource/Ammu_Swaminathan","Ammu Swaminathan"
"http://dbpedia.org/resource/Krishna_Ballabh_Sahay","Krishna Ballabh Sahay"
"http://dbpedia.org/resource/Marri_Chenna_Reddy","Marri Chenna Reddy"
"http://dbpedia.org/resource/Meira_Kumar","Meira Kumar"
"http://dbpedia.org/resource/Qamar_ul_Islam","Qamar ul Islam"
"http://dbpedia.org/resource/V._Vaithilingam","V. Vaithilingam"
"http://dbpedia.org/resource/A._P._Patro","A. P. Patro"
"http://dbpedia.org/resource/A._R._Antulay","A. R. Antulay"
"http://dbpedia.org/resource/Bimala_Prasad_Chaliha","Bimala Prasad Chaliha"
"http://dbpedia.org/resource/Binayak_Acharya","Binayak Acharya"
"http://dbpedia.org/resource/C._S._Venkatachari","C. S. Venkatachari"
"http://dbpedia.org/resource/Chhabildas_Mehta","Chhabildas Mehta"
"http://dbpedia.org/resource/Ghanshyam_Oza","Ghanshyam Oza"
"http://dbpedia.org/resource/Harekrushna_Mahatab","Harekrushna Mahatab"
"http://dbpedia.org/resource/Hitendra_Kanaiyalal_Desai","Hitendra Kanaiyalal Desai"
"http://dbpedia.org/resource/Manmohini_Zutshi_Sahgal","Manmohini Zutshi Sahgal"
"http://dbpedia.org/resource/Muhammad_Kazim_Ali_Khan","Muhammad Kazim Ali Khan"
"http://dbpedia.org/resource/R._V._Srinivasa_Aiyar","R. V. Srinivasa Aiyar"
"http://dbpedia.org/resource/Rajmata_Mohinder_Kaur_of_Patiala","Rajmata Mohinder Kaur of Patiala"
"http://dbpedia.org/resource/S._Muthiah_Mudaliar","S. Muthiah Mudaliar"
"http://dbpedia.org/resource/Sachindra_Lal_Singh","Sachindra Lal Singh"
"http://dbpedia.org/resource/Sadashiva_Tripathy","Sadashiva Tripathy"
"http://dbpedia.org/resource/Samir_Ranjan_Barman","Samir Ranjan Barman"
"http://dbpedia.org/resource/Sukhamoy_Sen_Gupta","Sukhamoy Sen Gupta"
"http://dbpedia.org/resource/Tapas_Dey","Tapas Dey"
"http://dbpedia.org/resource/Tara_Chand_(Indian_politician)","Tara Chand (Indian politician)"
"http://dbpedia.org/resource/M._Sundaram","M. Sundaram"
"http://dbpedia.org/resource/Manikrao_Thakre","Manikrao Thakre"
"http://dbpedia.org/resource/S._Sivaraj","S. Sivaraj"
"http://dbpedia.org/resource/A._G._S._Ram_Babu","A. G. S. Ram Babu"
"http://dbpedia.org/resource/A._G._Subburaman","A. G. Subburaman"
"http://dbpedia.org/resource/A._Jayamohan","A. Jayamohan"
"http://dbpedia.org/resource/A._M._Ponnuranga_Mudaliar","A. M. Ponnuranga Mudaliar"
"http://dbpedia.org/resource/A._N._Munirathinam","A. N. Munirathinam"
"http://dbpedia.org/resource/A._Ranganatha_Mudaliar","A. Ranganatha Mudaliar"
"http://dbpedia.org/resource/Annu_Tandon","Annu Tandon"
"http://dbpedia.org/resource/B._Devarajan","B. Devarajan"
"http://dbpedia.org/resource/B._Parameswaran","B. Parameswaran"
"http://dbpedia.org/resource/C._Gnanasekharan","C. Gnanasekharan"
"http://dbpedia.org/resource/C._R._Ramaswamy","C. R. Ramaswamy"
"http://dbpedia.org/resource/D._Amaramoorthy","D. Amaramoorthy"
"http://dbpedia.org/resource/D._R._Rajaram_Naidu","D. R. Rajaram Naidu"
"http://dbpedia.org/resource/Era._Anbarasu","Era. Anbarasu"
"http://dbpedia.org/resource/Hiralal_Shastri","Hiralal Shastri"
"http://dbpedia.org/resource/K._Gopal","K. Gopal"
"http://dbpedia.org/resource/K._Gopinath","K. Gopinath"
"http://dbpedia.org/resource/K._P._Dhanapalan","K. P. Dhanapalan"
"http://dbpedia.org/resource/K._S._Ardhanareeswara_Gounder","K. S. Ardhanareeswara Gounder"
"http://dbpedia.org/resource/K._S._Ramaswamy_Gounder","K. S. Ramaswamy Gounder"
"http://dbpedia.org/resource/K._Sourirajan","K. Sourirajan"
"http://dbpedia.org/resource/Kanishka_Singh","Kanishka Singh"
"http://dbpedia.org/resource/L._Adaikalaraj","L. Adaikalaraj"
"http://dbpedia.org/resource/L._Balaraman","L. Balaraman"
"http://dbpedia.org/resource/M._Muthukrishnan","M. Muthukrishnan"
"http://dbpedia.org/resource/M._Palaniyandi","M. Palaniyandi"
"http://dbpedia.org/resource/M._R._Lakshmi_Narayanan","M. R. Lakshmi Narayanan"
"http://dbpedia.org/resource/Mohan_Swarup","Mohan Swarup"
"http://dbpedia.org/resource/N._Ramachandra_Reddy","N. Ramachandra Reddy"
"http://dbpedia.org/resource/N._Theerthagiri","N. Theerthagiri"
"http://dbpedia.org/resource/P._C._Chacko","P. C. Chacko"
"http://dbpedia.org/resource/P._T._Thanu_Pillai","P. T. Thanu Pillai"
"http://dbpedia.org/resource/P._T._Thomas","P. T. Thomas"
"http://dbpedia.org/resource/P._Vallalperuman","P. Vallalperuman"
"http://dbpedia.org/resource/Ponaka_Kanakamma","Ponaka Kanakamma"
"http://dbpedia.org/resource/R._Jeevarathinam","R. Jeevarathinam"
"http://dbpedia.org/resource/R._V._Swaminathan","R. V. Swaminathan"
"http://dbpedia.org/resource/Rafique_Alam","Rafique Alam"
"http://dbpedia.org/resource/Rao_Dan_Singh","Rao Dan Singh"
"http://dbpedia.org/resource/S._Singaravadivel","S. Singaravadivel"
"http://dbpedia.org/resource/S._V._Natesa_Mudaliar","S. V. Natesa Mudaliar"
"http://dbpedia.org/resource/S._V._Ramaswamy","S. V. Ramaswamy"
"http://dbpedia.org/resource/Sapam_Budhichandra_Singh","Sapam Budhichandra Singh"
"http://dbpedia.org/resource/Shivajirao_Moghe","Shivajirao Moghe"
"http://dbpedia.org/resource/Shivajirao_Patil_Kavhekar","Shivajirao Patil Kavhekar"
"http://dbpedia.org/resource/T._Manavalan","T. Manavalan"
"http://dbpedia.org/resource/T._P._Elumalai","T. P. Elumalai"
"http://dbpedia.org/resource/T._Venkata_Reddy","T. Venkata Reddy"
"http://dbpedia.org/resource/V._Jeyalakshmi","V. Jeyalakshmi"
"http://dbpedia.org/resource/V._Rajeshwaran","V. Rajeshwaran"
"http://dbpedia.org/resource/V._S._Arunachalam","V. S. Arunachalam"
"http://dbpedia.org/resource/Vaijnath_Shinde","Vaijnath Shinde"
"http://dbpedia.org/resource/Vijay_Namdevrao_Wadettiwar","Vijay Namdevrao Wadettiwar"
"http://dbpedia.org/resource/Saroj_Khaparde","Saroj Khaparde"
"http://dbpedia.org/resource/Uma_Nehru","Uma Nehru"
"http://dbpedia.org/resource/Sawna_Lakra","Sawna Lakra"
"http://dbpedia.org/resource/Abdul_Karim_Chowdhury","Abdul Karim Chowdhury"
"http://dbpedia.org/resource/Abu_Nasar_Khan_Choudhury","Abu Nasar Khan Choudhury"
"http://dbpedia.org/resource/Akula_Rajender","Akula Rajender"
"http://dbpedia.org/resource/Bhola_Paswan_Shastri","Bhola Paswan Shastri"
"http://dbpedia.org/resource/Bobby_Hakim","Bobby Hakim"
"http://dbpedia.org/resource/Kanumuri_Bapi_Raju","Kanumuri Bapi Raju"
"http://dbpedia.org/resource/Kavitha_Maloth","Kavitha Maloth"
"http://dbpedia.org/resource/Madan_Mitra","Madan Mitra"
"http://dbpedia.org/resource/Manas_Bhunia","Manas Bhunia"
"http://dbpedia.org/resource/Mohammad_Shakeel","Mohammad Shakeel"
"http://dbpedia.org/resource/Nadendla_Manohar","Nadendla Manohar"
"http://dbpedia.org/resource/Nawab_Singh_Chauhan","Nawab Singh Chauhan"
"http://dbpedia.org/resource/Ponguleti_Sudhakar_Reddy","Ponguleti Sudhakar Reddy"
"http://dbpedia.org/resource/Pramatha_Nath_Ray","Pramatha Nath Ray"
"http://dbpedia.org/resource/Sabina_Yasmin_(politician)","Sabina Yasmin (politician)"
"http://dbpedia.org/resource/Shiv_Kumar_Shastri","Shiv Kumar Shastri"
"http://dbpedia.org/resource/Subrata_Saha","Subrata Saha"
"http://dbpedia.org/resource/Sunil_Chandra_Tirkey","Sunil Chandra Tirkey"
"http://dbpedia.org/resource/A_R_Mallu","A R Mallu"
"http://dbpedia.org/resource/Abu_Hasem_Khan_Choudhury","Abu Hasem Khan Choudhury"
"http://dbpedia.org/resource/Akkamma_Devi","Akkamma Devi"
"http://dbpedia.org/resource/Amrit_Nahata","Amrit Nahata"
"http://dbpedia.org/resource/Annie_Mascarene","Annie Mascarene"
"http://dbpedia.org/resource/Dr._Narreddy_Tulasi_Reddy","Dr. Narreddy Tulasi Reddy"
"http://dbpedia.org/resource/Jagdish_Thakor","Jagdish Thakor"
"http://dbpedia.org/resource/K._Kamalakannan","K. Kamalakannan"
"http://dbpedia.org/resource/Kuldeep_Rai_Sharma","Kuldeep Rai Sharma"
"http://dbpedia.org/resource/Malladi_Vishnu","Malladi Vishnu"
"http://dbpedia.org/resource/N._Sakthan","N. Sakthan"
"http://dbpedia.org/resource/Nalamada_Uttam_Kumar_Reddy","Nalamada Uttam Kumar Reddy"
"http://dbpedia.org/resource/Nilakantha_Das","Nilakantha Das"
"http://dbpedia.org/resource/Niranjan_Patnaik","Niranjan Patnaik"
"http://dbpedia.org/resource/R._Dhruvanarayana","R. Dhruvanarayana"
"http://dbpedia.org/resource/Rajendra_Kumari_Bajpai","Rajendra Kumari Bajpai"
"http://dbpedia.org/resource/V.P._Sajeendran","V.P. Sajeendran"
"http://dbpedia.org/resource/V._D._Satheesan","V. D. Satheesan"
"http://dbpedia.org/resource/Silvius_Condpan","Silvius Condpan"
"http://dbpedia.org/resource/Vala_Chakradhar_Rao","Vala Chakradhar Rao"
"http://dbpedia.org/resource/A._Chandrasekaran","A. Chandrasekaran"
"http://dbpedia.org/resource/Ajay_Singh_(Karnataka_politician)","Ajay Singh (Karnataka politician)"
"http://dbpedia.org/resource/Harsh_Vardhan_(Uttar_Pradesh_politician)","Harsh Vardhan (Uttar Pradesh politician)"
"http://dbpedia.org/resource/Lalmohan_Ghosh","Lalmohan Ghosh"
"http://dbpedia.org/resource/Mallu_Bhatti_Vikramarka","Mallu Bhatti Vikramarka"
"http://dbpedia.org/resource/Mumtaz_Begum_(politician)","Mumtaz Begum (politician)"
"http://dbpedia.org/resource/P._Shanmugam","P. Shanmugam"
"http://dbpedia.org/resource/Polur_Varadhan","Polur Varadhan"
"http://dbpedia.org/resource/Ram_Chandra_Vikal","Ram Chandra Vikal"
"http://dbpedia.org/resource/Saurabh_Narain_Singh","Saurabh Narain Singh"
"http://dbpedia.org/resource/Subhash_Zanak","Subhash Zanak"
"http://dbpedia.org/resource/Sukhdev_Singh_Libra","Sukhdev Singh Libra"
"http://dbpedia.org/resource/Surinder_Singh_Kairon","Surinder Singh Kairon"
"http://dbpedia.org/resource/Zail_Singh","Zail Singh"
"http://dbpedia.org/resource/Harihar_Singh","Harihar Singh"
"http://dbpedia.org/resource/Kanuri_Lakshmana_Rao","Kanuri Lakshmana Rao"
"http://dbpedia.org/resource/M._A._Ayyangar","M. A. Ayyangar"
"http://dbpedia.org/resource/P._Rajagopalachari","P. Rajagopalachari"
"http://dbpedia.org/resource/T._Jeevan_Reddy","T. Jeevan Reddy"
"http://dbpedia.org/resource/Umashree","Umashree"
"http://dbpedia.org/resource/C._M._Stephen","C. M. Stephen"
"http://dbpedia.org/resource/S._K._Patil","S. K. Patil"
"http://dbpedia.org/resource/A._S._Ponnammal","A. S. Ponnammal"
"http://dbpedia.org/resource/Ajay_Singh_Yadav","Ajay Singh Yadav"
"http://dbpedia.org/resource/Akbar_Ali_Khondkar","Akbar Ali Khondkar"
"http://dbpedia.org/resource/Deependra_Singh_Shekhawat","Deependra Singh Shekhawat"
"http://dbpedia.org/resource/Gam_Malludora","Gam Malludora"
"http://dbpedia.org/resource/K._T._Kosalram","K. T. Kosalram"
"http://dbpedia.org/resource/Muhammed_Hamdulla_Sayeed","Muhammed Hamdulla Sayeed"
"http://dbpedia.org/resource/Raj_Kumar_Dorendra_Singh","Raj Kumar Dorendra Singh"
"http://dbpedia.org/resource/S._C._Marak","S. C. Marak"
"http://dbpedia.org/resource/Sambhajirao_Kakade","Sambhajirao Kakade"
"http://dbpedia.org/resource/Saugata_Roy","Saugata Roy"
"http://dbpedia.org/resource/Shaikh_Shamim_Ahmed","Shaikh Shamim Ahmed"
"http://dbpedia.org/resource/M._S._Gurupadaswamy","M. S. Gurupadaswamy"
"http://dbpedia.org/resource/Gurudas_Kamat","Gurudas Kamat"
"http://dbpedia.org/resource/M._J._Akbar","M. J. Akbar"
"http://dbpedia.org/resource/Shankarrao_Chavan","Shankarrao Chavan"
"http://dbpedia.org/resource/Sheila_Dikshit","Sheila Dikshit"
"http://dbpedia.org/resource/A._K._Antony","A. K. Antony"
"http://dbpedia.org/resource/Amarinder_Singh","Amarinder Singh"
"http://dbpedia.org/resource/Fakhruddin_Ali_Ahmed","Fakhruddin Ali Ahmed"
"http://dbpedia.org/resource/Pratapsingh_Rane","Pratapsingh Rane"
"http://dbpedia.org/resource/Shashi_Tharoor","Shashi Tharoor"
"http://dbpedia.org/resource/Sarojini_Naidu","Sarojini Naidu"
"http://dbpedia.org/resource/Feroze_Gandhi","Feroze Gandhi"
"http://dbpedia.org/resource/Sambhal_(Lok_Sabha_constituency)","Sambhal (Lok Sabha constituency)"
"http://dbpedia.org/resource/H._C._Dasappa","H. C. Dasappa"
"http://dbpedia.org/resource/Jagannath_Chowdhary","Jagannath Chowdhary"
"http://dbpedia.org/resource/Krishan_Dutt_Sultanpuri","Krishan Dutt Sultanpuri"
"http://dbpedia.org/resource/Rajdeo_Singh","Rajdeo Singh"
"http://dbpedia.org/resource/Tulasidas_Dasappa","Tulasidas Dasappa"
"http://dbpedia.org/resource/Venkateshwar_Reddy","Venkateshwar Reddy"
"http://dbpedia.org/resource/C_B_Geetha","C B Geetha"
"http://dbpedia.org/resource/Chaudhary_Dalbir_Singh","Chaudhary Dalbir Singh"
"http://dbpedia.org/resource/M._A._Vaheed","M. A. Vaheed"
"http://dbpedia.org/resource/Ranjeet_Deshmukh","Ranjeet Deshmukh"
"http://dbpedia.org/resource/Accamma_Cherian","Accamma Cherian"
"http://dbpedia.org/resource/Anwar_Hussain_(politician)","Anwar Hussain (politician)"
"http://dbpedia.org/resource/Bhishma_Narain_Singh","Bhishma Narain Singh"
"http://dbpedia.org/resource/Bishan_Narayan_Dar","Bishan Narayan Dar"
"http://dbpedia.org/resource/C._Sankar","C. Sankar"
"http://dbpedia.org/resource/Deepa_Dasmunsi","Deepa Dasmunsi"
"http://dbpedia.org/resource/Ghulam_Hassan_Pinglana","Ghulam Hassan Pinglana"
"http://dbpedia.org/resource/Hasan_Ahmed_(politician)","Hasan Ahmed (politician)"
"http://dbpedia.org/resource/Jitendra_Singh_(Congress_politician)","Jitendra Singh (Congress politician)"
"http://dbpedia.org/resource/Krishna_Singh_(politician)","Krishna Singh (politician)"
"http://dbpedia.org/resource/M._V._Krishnappa","M. V. Krishnappa"
"http://dbpedia.org/resource/N._Dharam_Singh","N. Dharam Singh"
"http://dbpedia.org/resource/Nihar_Ranjan_Laskar","Nihar Ranjan Laskar"
"http://dbpedia.org/resource/Nirmal_Singh_(Haryana)","Nirmal Singh (Haryana)"
"http://dbpedia.org/resource/Nitesh_Narayan_Rane","Nitesh Narayan Rane"
"http://dbpedia.org/resource/Pratibha_Singh","Pratibha Singh"
"http://dbpedia.org/resource/Priya_Ranjan_Dasmunsi","Priya Ranjan Dasmunsi"
"http://dbpedia.org/resource/R._Radhakrishnan_(politician)","R. Radhakrishnan (politician)"
"http://dbpedia.org/resource/R._Sankar","R. Sankar"
"http://dbpedia.org/resource/Sandipan_Thorat","Sandipan Thorat"
"http://dbpedia.org/resource/Satya_Narayan_Sinha","Satya Narayan Sinha"
"http://dbpedia.org/resource/Savithri_Lakshmanan","Savithri Lakshmanan"
"http://dbpedia.org/resource/Surendra_Singh_Baghel","Surendra Singh Baghel"
"http://dbpedia.org/resource/V._K._Lakshmanan","V. K. Lakshmanan"
"http://dbpedia.org/resource/V._S._Srinivasa_Sastri","V. S. Srinivasa Sastri"
"http://dbpedia.org/resource/Kartik_Oraon","Kartik Oraon"
"http://dbpedia.org/resource/Abbas_Tyabji","Abbas Tyabji"
"http://dbpedia.org/resource/Baldev_Singh","Baldev Singh"
"http://dbpedia.org/resource/D._K._Naiker","D. K. Naiker"
"http://dbpedia.org/resource/Ganesh_Vasudev_Mavalankar","Ganesh Vasudev Mavalankar"
"http://dbpedia.org/resource/T._T._Krishnamachari","T. T. Krishnamachari"
"http://dbpedia.org/resource/Adagur_H._Vishwanath","Adagur H. Vishwanath"
"http://dbpedia.org/resource/Ambareesh","Ambareesh"
"http://dbpedia.org/resource/K._Hanumanthaiah","K. Hanumanthaiah"
"http://dbpedia.org/resource/Kadidal_Manjappa","Kadidal Manjappa"
"http://dbpedia.org/resource/R._L._Jalappa","R. L. Jalappa"
"http://dbpedia.org/resource/Sis_Ram_Ola","Sis Ram Ola"
"http://dbpedia.org/resource/Ashok_Gehlot","Ashok Gehlot"
"http://dbpedia.org/resource/Hari_Dev_Joshi","Hari Dev Joshi"
"http://dbpedia.org/resource/Hira_Lal_Devpura","Hira Lal Devpura"
"http://dbpedia.org/resource/Jai_Narayan_Vyas","Jai Narayan Vyas"
"http://dbpedia.org/resource/K._Chengalaraya_Reddy","K. Chengalaraya Reddy"
"http://dbpedia.org/resource/Mohammed_Usman_Arif","Mohammed Usman Arif"
"http://dbpedia.org/resource/Poonam_Chand_Vishnoi","Poonam Chand Vishnoi"
"http://dbpedia.org/resource/Shiv_Charan_Mathur","Shiv Charan Mathur"
"http://dbpedia.org/resource/Somjibhai_Damor","Somjibhai Damor"
"http://dbpedia.org/resource/Sucheta_Kriplani","Sucheta Kriplani"
"http://dbpedia.org/resource/Vayalar_Ravi","Vayalar Ravi"
"http://dbpedia.org/resource/Aziz_Sait","Aziz Sait"
"http://dbpedia.org/resource/Devakanta_Barua","Devakanta Barua"
"http://dbpedia.org/resource/K._C._Pant","K. C. Pant"
"http://dbpedia.org/resource/Makhan_Lal_Fotedar","Makhan Lal Fotedar"
"http://dbpedia.org/resource/Sanjay_Ramasamy","Sanjay Ramasamy"
"http://dbpedia.org/resource/Thiruvanchoor_Radhakrishnan","Thiruvanchoor Radhakrishnan"
"http://dbpedia.org/resource/Édouard_Goubert","Édouard Goubert"
"http://dbpedia.org/resource/Dorjee_Khandu","Dorjee Khandu"
"http://dbpedia.org/resource/G._S._Bali","G. S. Bali"
"http://dbpedia.org/resource/Harsh_Mahajan","Harsh Mahajan"
"http://dbpedia.org/resource/Kaul_Singh_Thakur","Kaul Singh Thakur"
"http://dbpedia.org/resource/Ram_Lal_Thakur","Ram Lal Thakur"
"http://dbpedia.org/resource/Rangila_Ram_Rao","Rangila Ram Rao"
"http://dbpedia.org/resource/Ranjib_Biswal","Ranjib Biswal"
"http://dbpedia.org/resource/Sampurnanand","Sampurnanand"
"http://dbpedia.org/resource/Sat_Mahajan","Sat Mahajan"
"http://dbpedia.org/resource/Sri_Sadiq_Ali","Sri Sadiq Ali"
"http://dbpedia.org/resource/Anand_Sharma","Anand Sharma"
"http://dbpedia.org/resource/Aslam_Chowdhary_Mohammad","Aslam Chowdhary Mohammad"
"http://dbpedia.org/resource/B._K._Hariprasad","B. K. Hariprasad"
"http://dbpedia.org/resource/Bhavanam_Venkatarami_Reddy","Bhavanam Venkatarami Reddy"
"http://dbpedia.org/resource/Chandra_Bhanu_Gupta","Chandra Bhanu Gupta"
"http://dbpedia.org/resource/Devisingh_Ransingh_Shekhawat","Devisingh Ransingh Shekhawat"
"http://dbpedia.org/resource/Dharam_Pal_Sabharwal","Dharam Pal Sabharwal"
"http://dbpedia.org/resource/E._M._Sudarsana_Natchiappan","E. M. Sudarsana Natchiappan"
"http://dbpedia.org/resource/G._Sanjeeva_Reddy","G. Sanjeeva Reddy"
"http://dbpedia.org/resource/Harendra_Singh_Malik","Harendra Singh Malik"
"http://dbpedia.org/resource/Janardhana_Poojary","Janardhana Poojary"
"http://dbpedia.org/resource/Jesudasu_Seelam","Jesudasu Seelam"
"http://dbpedia.org/resource/K._Keshava_Rao","K. Keshava Rao"
"http://dbpedia.org/resource/K._Rahman_Khan","K. Rahman Khan"
"http://dbpedia.org/resource/M._V._Rajasekharan","M. V. Rajasekharan"
"http://dbpedia.org/resource/Mabel_Rebello","Mabel Rebello"
